The Input Data to the Controller and Out From Carla
x, y, yaw,v,t
-118.780037,-623.000671,1.734321,18.646139,76.015000
-118.880104,-622.388855,1.735487,18.604500,76.048000
-118.980896,-621.779114,1.736816,18.548841,76.081000
-119.082634,-621.171753,1.738526,18.481117,76.114000
-119.184052,-620.566956,1.739909,18.403635,76.147000
-119.285484,-619.964844,1.740987,18.318850,76.180000
-119.386345,-619.365662,1.741465,18.229284,76.213000
-119.487411,-618.769592,1.741813,18.137421,76.246000
-119.589287,-618.176697,1.742598,18.045771,76.279000
-119.691170,-617.586792,1.743516,17.956551,76.312000
-119.793304,-616.999756,1.744594,17.872164,76.345000
-119.895065,-616.415161,1.745404,17.794584,76.378000
-119.996864,-615.832886,1.746057,17.725615,76.411000
-120.099083,-615.252625,1.746809,17.666712,76.444000
-120.201172,-614.673950,1.747371,17.618603,76.477000
-120.303505,-614.096619,1.747883,17.580791,76.510000
-120.405777,-613.520142,1.748192,17.552689,76.543000
-120.508438,-612.944397,1.748525,17.533756,76.576000
-120.611748,-612.369080,1.749105,17.523359,76.609000
-120.715195,-611.793884,1.749661,17.520973,76.642000
-120.818924,-611.218689,1.750160,17.525772,76.675000
-120.922646,-610.643005,1.750415,17.536835,76.708000
-121.026649,-610.066956,1.750546,17.552464,76.741000
-121.130821,-609.490295,1.750551,17.570547,76.774000
-121.235397,-608.913147,1.750609,17.589006,76.807000
-121.340454,-608.335510,1.750845,17.605862,76.840000
-121.445709,-607.757507,1.751122,17.619341,76.873000
-121.551048,-607.179199,1.751357,17.627726,76.906000
-121.656303,-606.600891,1.751437,17.629583,76.939000
-121.761482,-606.022827,1.751376,17.623825,76.972000
-121.866547,-605.445129,1.751217,17.609722,77.005000
-121.971504,-604.868286,1.751038,17.587177,77.038000
-122.076263,-604.292419,1.750863,17.556488,77.071000
-122.180840,-603.717773,1.750739,17.518301,77.104000
-122.285065,-603.144653,1.750602,17.473511,77.137000
-122.388939,-602.573120,1.750467,17.423214,77.170000
-122.492271,-602.003296,1.750236,17.368660,77.203000
-122.595192,-601.435425,1.749976,17.311180,77.236000
-122.697487,-600.869385,1.749601,17.252157,77.269000
-122.798988,-600.305115,1.749005,17.192961,77.302000
-122.900108,-599.742737,1.748427,17.134892,77.335000
-123.000626,-599.182190,1.747839,17.079187,77.368000
-123.100876,-598.623291,1.747425,17.026937,77.401000
-123.200485,-598.065857,1.746990,16.979055,77.434000
-123.299736,-597.509888,1.746627,16.936258,77.467000
-123.398201,-596.954956,1.746081,16.899061,77.500000
-123.496300,-596.401062,1.745521,16.867689,77.533000
-123.593620,-595.847778,1.744743,16.842150,77.566000
-123.689873,-595.295044,1.743522,16.822098,77.599000
-123.785965,-594.742859,1.742386,16.807203,77.632000
-123.881508,-594.190857,1.741297,16.796614,77.665000
-123.977158,-593.639160,1.740606,16.789440,77.698000
-124.072113,-593.087524,1.739931,16.784601,77.731000
-124.166855,-592.535950,1.739397,16.781105,77.764000
-124.260551,-591.984375,1.738525,16.777565,77.797000
-124.353851,-591.432861,1.737582,16.773397,77.830000
-124.446098,-590.881348,1.736278,16.767185,77.863000
-124.536812,-590.329956,1.734309,16.758123,77.896000
-124.627373,-589.778931,1.732521,16.746241,77.929000
-124.717133,-589.228333,1.730849,16.730547,77.962000
-124.807007,-588.678406,1.729826,16.710903,77.995000
-124.895760,-588.129089,1.728844,16.687166,78.028000
-124.984062,-587.580688,1.728078,16.659468,78.061000
-125.070694,-587.033020,1.726824,16.628004,78.094000
-125.156601,-586.486511,1.725466,16.593363,78.127000
-125.240791,-585.940979,1.723566,16.555923,78.160000
-125.322655,-585.396423,1.720700,16.516096,78.193000
-125.404167,-584.853088,1.718082,16.475393,78.226000
-125.484558,-584.311096,1.715680,16.434004,78.259000
-125.565094,-583.770386,1.714250,16.392748,78.292000
-125.644058,-583.230896,1.712920,16.352079,78.325000
-125.722389,-582.692566,1.711902,16.312613,78.358000
-125.798431,-582.155212,1.710199,16.274706,78.391000
-125.873535,-581.618958,1.708318,16.239182,78.424000
-125.946358,-581.083374,1.705673,16.205814,78.457000
-126.018692,-580.548828,1.703226,16.175694,78.490000
-126.089111,-580.015015,1.700474,16.148142,78.523000
-126.159340,-579.481873,1.698333,16.123743,78.556000
-126.227509,-578.949280,1.695928,16.101547,78.589000
-126.295219,-578.417236,1.693947,16.082092,78.622000
-126.360497,-577.885559,1.691393,16.063885,78.655000
-126.422050,-577.353943,1.687228,16.045498,78.688000
-126.482841,-576.822937,1.683095,16.030704,78.721000
-126.541573,-576.292053,1.678824,16.015923,78.754000
-126.600655,-575.761719,1.675882,16.001886,78.787000
-126.657578,-575.231689,1.673155,15.987179,78.820000
-126.714081,-574.702087,1.671248,15.972059,78.853000
-126.767311,-574.172668,1.668541,15.954354,78.886000
-126.819267,-573.643799,1.665706,15.936428,78.919000
-126.867790,-573.115356,1.661727,15.914969,78.952000
-126.915497,-572.587585,1.657942,15.893634,78.985000
-126.960381,-572.060364,1.653665,15.869470,79.018000
-127.005096,-571.533997,1.650311,15.844646,79.051000
-127.047142,-571.008240,1.646831,15.817459,79.084000
-127.088776,-570.483398,1.644191,15.789376,79.117000
-127.127357,-569.959351,1.641067,15.759188,79.150000
-127.165092,-569.436218,1.638307,15.728732,79.183000
-127.199692,-568.914001,1.634806,15.696633,79.216000
-127.233536,-568.392761,1.631656,15.665156,79.249000
-127.264511,-567.872437,1.627970,15.632907,79.282000
-127.295036,-567.353088,1.624931,15.601790,79.315000
-127.322868,-566.834656,1.621543,15.570585,79.348000
-127.350250,-566.317078,1.618822,15.540833,79.381000
-127.374825,-565.800476,1.615653,15.511348,79.414000
-127.395378,-565.284668,1.610953,15.481398,79.447000
-127.415283,-564.769714,1.606563,15.455106,79.480000
-127.433266,-564.255554,1.602350,15.429820,79.513000
-127.451714,-563.742188,1.599695,15.406134,79.546000
-127.468140,-563.229431,1.597424,15.383495,79.579000
-127.484108,-562.717346,1.595947,15.362065,79.612000
-127.497124,-562.205994,1.593765,15.340600,79.645000
-127.509003,-561.695251,1.591432,15.320628,79.678000
-127.517982,-561.185181,1.588110,15.299892,79.711000
-127.526382,-560.675720,1.584990,15.280773,79.744000
-127.532555,-560.166870,1.581526,15.261048,79.777000
-127.538727,-559.658630,1.578902,15.241878,79.810000
-127.542862,-559.151062,1.576226,15.221849,79.843000
-127.546753,-558.644226,1.574251,15.201655,79.876000
-127.548279,-558.138062,1.571863,15.180152,79.909000
-127.549217,-557.632568,1.569747,15.158405,79.942000
-127.547691,-557.127869,1.566982,15.135093,79.975000
-127.545708,-556.623962,1.564494,15.111691,80.008000
-127.541550,-556.120911,1.561574,15.086954,80.041000
-127.537224,-555.618713,1.559209,15.062047,80.074000
-127.530853,-555.117371,1.556572,15.036026,80.107000
-127.524277,-554.616882,1.554485,15.009868,80.140000
-127.515587,-554.117310,1.552037,14.982854,80.173000
-127.506569,-553.618713,1.549989,14.955976,80.206000
-127.495399,-553.121033,1.547464,14.928508,80.239000
-127.483894,-552.624268,1.545289,14.901566,80.272000
-127.470367,-552.128479,1.542704,14.874405,80.305000
-127.456657,-551.633606,1.540574,14.848028,80.338000
-127.440994,-551.139587,1.538100,14.821695,80.371000
-127.425125,-550.646423,1.536085,14.796322,80.404000
-127.407333,-550.154175,1.533719,14.771160,80.437000
-127.389336,-549.662781,1.531766,14.747033,80.470000
-127.369370,-549.172180,1.529412,14.723117,80.503000
-127.349174,-548.682373,1.527429,14.700265,80.536000
-127.327080,-548.193481,1.525041,14.677556,80.569000
-127.304779,-547.705200,1.523043,14.655821,80.602000
-127.280602,-547.217896,1.520671,14.634094,80.635000
-127.256279,-546.731140,1.518712,14.613153,80.668000
-127.230141,-546.245239,1.516419,14.592046,80.701000
-127.203865,-545.760071,1.514546,14.571467,80.734000
-127.175766,-545.275635,1.512310,14.550488,80.767000
-127.147499,-544.791992,1.510450,14.529844,80.800000
-127.117416,-544.309082,1.508197,14.508604,80.833000
-127.087166,-543.826965,1.506307,14.487536,80.866000
-127.055145,-543.345642,1.504041,14.465761,80.899000
-127.022995,-542.865051,1.502159,14.444063,80.932000
-126.991768,-542.385193,1.501496,14.421867,80.965000
-126.958687,-541.906189,1.500515,14.399155,80.998000
-126.924843,-541.427979,1.499318,14.376247,81.031000
-126.888687,-540.950745,1.497032,14.352201,81.064000
-126.852058,-540.474426,1.494570,14.328776,81.097000
-126.813789,-539.998962,1.491630,14.304820,81.130000
-126.775818,-539.524231,1.489348,14.281318,81.163000
-126.736542,-539.050476,1.487118,14.257470,81.196000
-126.697449,-538.577454,1.485605,14.233804,81.229000
-126.656654,-538.105408,1.483822,14.209867,81.262000
-126.615616,-537.634094,1.482280,14.186291,81.295000
-126.572670,-537.163757,1.480144,14.162421,81.328000
-126.529488,-536.694275,1.478173,14.139239,81.361000
-126.484619,-536.225708,1.475759,14.115917,81.394000
-126.439766,-535.757874,1.473775,14.093323,81.427000
-126.393364,-535.290955,1.471548,14.070666,81.460000
-126.347031,-534.824768,1.469814,14.048611,81.493000
-126.301605,-534.359253,1.469307,14.026649,81.526000
-126.254333,-533.894653,1.468411,14.004763,81.559000
-126.206299,-533.430847,1.467213,13.983261,81.592000
-126.155952,-532.968079,1.464872,13.961031,81.625000
-126.105225,-532.505981,1.462358,13.939934,81.658000
-126.052940,-532.044800,1.459392,13.918568,81.691000
-126.001022,-531.584290,1.457126,13.897867,81.724000
-125.947845,-531.124573,1.454927,13.876889,81.757000
-125.894890,-530.665588,1.453439,13.856099,81.790000
-125.840248,-530.207458,1.451652,13.834888,81.823000
-125.785378,-529.750122,1.450087,13.813875,81.856000
-125.728630,-529.293762,1.447907,13.792225,81.889000
-125.671715,-528.838074,1.445902,13.771002,81.922000
-125.615738,-528.383057,1.445018,13.749595,81.955000
-125.558052,-527.928894,1.443814,13.727818,81.988000
-125.499840,-527.475586,1.442513,13.706130,82.021000
-125.439461,-527.023315,1.440226,13.683552,82.054000
-125.378769,-526.571777,1.437862,13.661745,82.087000
-125.316460,-526.121277,1.435006,13.639459,82.120000
-125.254463,-525.671448,1.432756,13.617790,82.153000
-125.191093,-525.222534,1.430441,13.595764,82.186000
-125.127937,-524.774292,1.428786,13.574056,82.219000
-125.063126,-524.327026,1.426816,13.551971,82.252000
-124.998161,-523.880493,1.425135,13.530308,82.285000
-124.934059,-523.434570,1.424501,13.508678,82.318000
-124.867989,-522.989685,1.423314,13.486756,82.351000
-124.801239,-522.545715,1.421820,13.465278,82.384000
-124.732262,-522.102783,1.419230,13.442976,82.417000
-124.663094,-521.660583,1.416614,13.421881,82.450000
-124.592339,-521.219360,1.413592,13.400469,82.483000
-124.522026,-520.778809,1.411303,13.379828,82.516000
-124.450317,-520.339172,1.408985,13.358914,82.549000
-124.378822,-519.900146,1.407332,13.338402,82.582000
-124.308334,-519.461670,1.406979,13.317714,82.615000
-124.235703,-519.024292,1.406014,13.296744,82.648000
-124.162178,-518.587708,1.404555,13.276177,82.681000
-124.086182,-518.152344,1.401757,13.254361,82.714000
-124.009880,-517.717712,1.398808,13.234049,82.747000
-123.931953,-517.283997,1.395407,13.213243,82.780000
-123.854576,-516.850952,1.392855,13.193243,82.813000
-123.778778,-516.418274,1.392150,13.172630,82.846000
-123.701157,-515.986633,1.391325,13.152192,82.879000
-123.622841,-515.555786,1.390302,13.131867,82.912000
-123.541801,-515.126221,1.387844,13.109969,82.945000
-123.460144,-514.697449,1.384946,13.089567,82.978000
-123.376518,-514.269775,1.381259,13.068353,83.011000
-123.293365,-513.842651,1.378269,13.048401,83.044000
-123.208763,-513.416565,1.375303,13.027881,83.077000
-123.124649,-512.991028,1.373288,13.007792,83.110000
-123.041817,-512.565918,1.372937,12.987225,83.143000
-122.956680,-512.142029,1.372017,12.966426,83.176000
-122.870544,-511.718964,1.370547,12.945988,83.209000
-122.781563,-511.297302,1.367474,12.923682,83.242000
-122.692116,-510.876434,1.364087,12.903477,83.275000
-122.604111,-510.455902,1.362108,12.883484,83.308000
-122.514336,-510.036438,1.360020,12.863071,83.341000
-122.424438,-509.617737,1.358297,12.843126,83.374000
-122.331963,-509.200287,1.355558,12.821864,83.407000
-122.239136,-508.783630,1.352771,12.802006,83.440000
-122.144005,-508.368195,1.349136,12.780985,83.473000
-122.049088,-507.953339,1.346032,12.761536,83.506000
-121.955818,-507.538818,1.344792,12.741611,83.539000
-121.860336,-507.125488,1.343256,12.721489,83.572000
-121.764214,-506.712982,1.341609,12.701865,83.605000
-121.665062,-506.301941,1.338457,12.680138,83.638000
-121.565376,-505.891754,1.335010,12.660679,83.671000
-121.463310,-505.482758,1.330670,12.639886,83.704000
-121.361725,-505.074371,1.327117,12.621059,83.737000
-121.262054,-504.666168,1.325794,12.601356,83.770000
-121.160049,-504.259216,1.324256,12.581639,83.803000
-121.057312,-503.853119,1.322600,12.562437,83.836000
-120.951210,-503.448578,1.319233,12.540477,83.869000
-120.844391,-503.044952,1.315418,12.521340,83.902000
-120.739090,-502.641541,1.313107,12.502534,83.935000
-120.631317,-502.239471,1.310340,12.482575,83.968000
-120.523277,-501.838196,1.307828,12.463740,84.001000
-120.412109,-501.438477,1.304027,12.442451,84.034000
-120.300629,-501.039490,1.300289,12.423721,84.067000
-120.186363,-500.641968,1.295606,12.402912,84.100000
-120.072426,-500.245056,1.291686,12.384604,84.133000
-119.960526,-499.848236,1.290132,12.365306,84.166000
-119.845703,-499.452881,1.288103,12.345427,84.199000
-119.730003,-499.058441,1.285844,12.326596,84.232000
-119.610497,-498.665924,1.281638,12.303815,84.265000
-119.490257,-498.274353,1.277021,12.285175,84.298000
-119.371841,-497.882843,1.274275,12.266824,84.331000
-119.250450,-497.492920,1.270976,12.246767,84.364000
-119.128670,-497.103790,1.267924,12.228498,84.397000
-119.003151,-496.716583,1.263279,12.206369,84.430000
-118.877174,-496.330170,1.258636,12.188353,84.463000
-118.753151,-495.943817,1.256149,12.170109,84.496000
-118.625702,-495.559235,1.252902,12.149817,84.529000
-118.497505,-495.175629,1.249592,12.131775,84.562000
-118.365326,-494.794037,1.244448,12.108987,84.595000
-118.232391,-494.413452,1.239085,12.091291,84.628000
-118.101540,-494.032715,1.236026,12.073600,84.661000
-117.967087,-493.653931,1.232237,12.053403,84.694000
-117.831978,-493.276093,1.228551,12.035999,84.727000
-117.692749,-492.900452,1.223098,12.013328,84.760000
-117.552505,-492.525848,1.217336,11.996106,84.793000
-117.414398,-492.151031,1.213975,11.978999,84.826000
-117.272308,-491.778473,1.209721,11.958478,84.859000
-117.129440,-491.406830,1.205512,11.941613,84.892000
-116.982285,-491.037659,1.199486,11.918540,84.925000
-116.833878,-490.669647,1.193062,11.901725,84.958000
-116.687721,-490.301331,1.189237,11.885102,84.991000
-116.537186,-489.935486,1.184395,11.863914,85.024000
-116.385712,-489.570679,1.179571,11.847510,85.057000
-116.229759,-489.208588,1.172884,11.823669,85.090000
-116.072182,-488.847870,1.165633,11.807116,85.123000
-115.916977,-488.486664,1.161180,11.791095,85.156000
-115.756958,-488.128418,1.155593,11.768997,85.189000
-115.595863,-487.771240,1.150031,11.753205,85.222000
-115.430115,-487.416992,1.142598,11.728590,85.255000
-115.262299,-487.064453,1.134424,11.712324,85.288000
-115.096939,-486.711243,1.129249,11.697166,85.321000
-114.926300,-486.361481,1.122798,11.673855,85.354000
-114.754379,-486.012878,1.116343,11.658911,85.387000
-114.577751,-485.667542,1.108088,11.634469,85.420000
-114.398453,-485.324280,1.098846,11.618162,85.453000
-114.221558,-484.980255,1.092714,11.604321,85.486000
-114.039284,-484.639862,1.085422,11.580994,85.519000
-113.855698,-484.300842,1.078287,11.567101,85.552000
-113.667381,-483.965210,1.069504,11.543236,85.585000
-113.476631,-483.631714,1.060024,11.528142,85.618000
-113.288361,-483.297211,1.053939,11.514591,85.651000
-113.094849,-482.966553,1.046828,11.491925,85.684000
-112.899818,-482.637421,1.039746,11.478197,85.717000
-112.707008,-482.307404,1.035794,11.463688,85.750000
-112.508835,-481.981506,1.030182,11.439080,85.783000
-112.307556,-481.658295,1.022800,11.422112,85.816000
-112.101357,-481.339325,1.012683,11.393807,85.849000
-111.892616,-481.022797,1.001403,11.377857,85.882000
-111.686592,-480.704926,0.993787,11.365335,85.915000
-111.475708,-480.391083,0.985594,11.343906,85.948000
-111.264420,-480.078003,0.978580,11.331715,85.981000
-111.048965,-479.768585,0.970502,11.310307,86.014000
-110.830917,-479.461700,0.961608,11.295159,86.047000
-110.614967,-479.153809,0.955785,11.282081,86.080000
-110.394005,-478.850464,0.948617,11.257924,86.113000
-110.171257,-478.549103,0.940959,11.243482,86.146000
-109.944145,-478.252014,0.931340,11.217924,86.179000
-109.714882,-477.957367,0.920978,11.202589,86.212000
-109.488159,-477.661224,0.914275,11.189053,86.245000
-109.256844,-477.369629,0.906787,11.166397,86.278000
-109.024620,-477.079376,0.899762,11.152711,86.311000
-108.794640,-476.787811,0.896133,11.137220,86.344000
-108.559937,-476.501068,0.890899,11.112152,86.377000
-108.322388,-476.217651,0.883669,11.094087,86.410000
-108.080582,-475.939087,0.873572,11.064745,86.443000
-107.836479,-475.663513,0.862076,11.047574,86.476000
-107.594872,-475.386200,0.854137,11.035208,86.509000
-107.350456,-475.112030,0.846876,11.017502,86.542000
-107.104561,-474.839905,0.839997,11.003747,86.575000
